match_id,innings,bowler,balls,runs_conceded,wickets,dot_balls,pp_balls,mid_balls,death_balls,overs,economy
1485779,2,P Dubey,12,21,1,3,0,12,0,2.0,10.5
335982,1,AA Noffke,24,41,1,6,7,12,6,4.0,10.25
335982,1,CL White,6,24,0,0,0,7,0,1.0,24.0
335982,1,JH Kallis,24,52,1,8,0,19,6,4.0,13.0
335982,1,P Kumar,24,41,0,10,19,0,6,4.0,10.25
335982,1,SB Joshi,18,26,0,4,0,18,0,3.0,8.666666666666666
335982,1,Z Khan,24,38,1,8,12,6,6,4.0,9.5
335982,2,AB Agarkar,24,25,3,15,6,22,0,4.0,6.25
335982,2,AB Dinda,18,9,2,11,20,0,0,3.0,3.0
335982,2,I Sharma,18,13,1,10,12,7,0,3.0,4.333333333333333
335982,2,LR Shukla,7,12,1,3,0,9,0,1.1666666666666667,10.285714285714285
335982,2,SC Ganguly,24,23,2,11,0,25,0,4.0,5.75
335983,1,B Lee,24,36,1,11,19,0,6,4.0,9.0
335983,1,IK Pathan,24,47,2,6,0,18,6,4.0,11.75
335983,1,JR Hopes,24,54,1,7,6,12,6,4.0,13.5
335983,1,K Goel,12,25,0,2,0,12,0,2.0,12.5
335983,1,PP Chawla,6,19,0,1,0,6,0,1.0,19.0
335983,1,S Sreesanth,18,35,0,5,13,0,6,3.0,11.666666666666666
335983,1,WA Mota,12,24,1,2,0,14,0,2.0,12.0
335983,2,JDP Oram,24,37,0,6,18,0,6,4.0,9.25
335983,2,Joginder Sharma,24,47,1,5,0,19,6,4.0,11.75
335983,2,M Muralitharan,24,35,1,5,0,19,6,4.0,8.75
335983,2,MS Gony,24,43,1,6,20,0,6,4.0,10.75
335983,2,P Amarnath,24,45,1,1,0,24,0,4.0,11.25
335984,1,B Geeves,24,41,0,8,12,12,0,4.0,10.25
335984,1,DL Vettori,24,35,1,8,0,12,12,4.0,8.75
335984,1,GD McGrath,24,21,1,16,19,0,6,4.0,5.25
335984,1,MF Maharoof,24,14,2,10,6,12,6,4.0,3.5
335984,1,R Bhatia,24,18,2,12,0,25,0,4.0,4.5
335984,2,D Salunkhe,6,11,0,0,0,7,0,1.0,11.0
335984,2,MM Patel,18,25,0,10,18,0,0,3.0,8.333333333333334
335984,2,SK Trivedi,18,32,0,6,7,14,0,3.0,10.666666666666666
335984,2,SK Warne,12,16,0,2,0,12,0,2.0,8.0
335984,2,SR Watson,24,31,1,9,13,12,0,4.0,7.75
335984,2,YK Pathan,13,17,0,4,0,14,0,2.1666666666666665,7.846153846153847
335985,1,B Akhil,18,19,2,6,0,12,6,3.0,6.333333333333333
335985,1,JH Kallis,18,44,0,2,7,13,0,3.0,14.666666666666666
335985,1,P Kumar,24,29,1,11,13,6,6,4.0,7.25
335985,1,R Vinay Kumar,24,42,0,8,0,18,6,4.0,10.5
335985,1,SB Joshi,12,10,0,5,0,12,0,2.0,5.0
335985,1,Z Khan,24,21,2,13,18,0,6,4.0,5.25
335985,2,A Nehra,24,45,1,7,12,8,6,4.0,11.25
335985,2,AM Nayar,6,10,0,2,0,6,0,1.0,10.0
335985,2,DS Kulkarni,16,19,1,8,7,6,5,2.6666666666666665,7.125
335985,2,Harbhajan Singh,24,36,2,6,0,19,6,4.0,9.0
335985,2,SM Pollock,24,17,0,10,18,6,0,4.0,4.25
335985,2,ST Jayasuriya,24,39,1,3,0,18,6,4.0,9.75
335986,1,AB Agarkar,12,19,2,6,6,0,6,2.0,9.5
335986,1,AB Dinda,18,18,1,9,19,0,0,3.0,6.0
335986,1,DJ Hussey,18,35,1,7,0,12,7,3.0,11.666666666666666
335986,1,I Sharma,18,10,1,12,14,7,0,3.0,3.3333333333333335
335986,1,M Kartik,22,17,3,14,0,18,4,3.6666666666666665,4.636363636363637
335986,1,Mohammad Hafeez,24,11,1,14,0,25,0,4.0,2.75
335986,2,A Symonds,12,24,0,3,0,15,0,2.0,12.0
335986,2,PP Ojha,24,20,2,11,0,14,12,4.0,5.0
335986,2,RP Singh,18,19,1,9,12,6,0,3.0,6.333333333333333
335986,2,SB Bangar,18,19,0,13,0,20,0,3.0,6.333333333333333
335986,2,SB Styris,24,20,0,14,6,13,6,4.0,5.0
335986,2,WPUJC Vaas,18,10,2,11,18,0,0,3.0,3.3333333333333335
335987,1,D Salunkhe,11,22,1,4,0,13,0,1.8333333333333333,12.0
335987,1,MM Patel,24,36,1,12,18,0,6,4.0,9.0
335987,1,Pankaj Singh,6,12,0,0,0,6,0,1.0,12.0
335987,1,SK Trivedi,24,25,2,12,6,12,6,4.0,6.25
335987,1,SK Warne,24,19,3,11,0,18,6,4.0,4.75
335987,1,SR Watson,24,39,0,12,12,6,7,4.0,9.75
335987,1,YK Pathan,6,13,0,3,0,6,0,1.0,13.0
335987,2,B Lee,24,36,1,12,20,6,0,4.0,9.0
335987,2,IK Pathan,24,21,1,11,0,20,6,4.0,5.25
335987,2,JR Hopes,24,34,1,10,6,12,7,4.0,8.5
335987,2,PP Chawla,12,27,0,4,0,12,0,2.0,13.5
335987,2,S Sreesanth,19,38,1,9,16,7,1,3.1666666666666665,12.0
335987,2,WA Mota,6,12,0,1,0,6,0,1.0,12.0
335988,1,GD McGrath,24,23,0,15,18,6,0,4.0,5.75
335988,1,MF Maharoof,24,36,2,10,0,19,6,4.0,9.0
335988,1,Mohammad Asif,24,20,2,16,18,6,0,4.0,5.0
335988,1,R Bhatia,24,27,2,9,0,12,12,4.0,6.75
335988,1,VY Mahesh,24,36,1,6,0,18,7,4.0,9.0
335988,2,A Symonds,12,35,0,4,0,12,0,2.0,17.5
335988,2,PP Ojha,6,12,0,2,0,8,0,1.0,12.0
335988,2,RP Singh,18,27,1,7,19,0,0,3.0,9.0
335988,2,SB Bangar,12,30,0,3,0,13,0,2.0,15.0
335988,2,Shahid Afridi,12,17,0,3,0,12,0,2.0,8.5
335988,2,WPUJC Vaas,18,22,0,7,18,1,0,3.0,7.333333333333333
335989,1,A Nehra,24,35,1,12,20,0,7,4.0,8.75
335989,1,AM Nayar,6,14,0,2,0,6,0,1.0,14.0
335989,1,DJ Bravo,18,37,0,3,0,19,0,3.0,12.333333333333334
335989,1,DS Kulkarni,18,25,1,7,6,7,6,3.0,8.333333333333334
335989,1,Harbhajan Singh,12,15,0,2,0,12,0,2.0,7.5
335989,1,MA Khote,18,30,2,3,0,6,12,3.0,10.0
335989,1,SM Pollock,18,36,0,7,13,6,0,3.0,12.0
335989,1,VS Yeligati,6,16,0,1,0,7,0,1.0,16.0
335989,2,JDP Oram,24,53,0,7,20,0,6,4.0,13.25
335989,2,Joginder Sharma,24,29,2,8,0,18,7,4.0,7.25
335989,2,M Muralitharan,24,40,2,5,0,22,6,4.0,10.0
335989,2,MS Gony,24,23,1,12,18,7,0,4.0,5.75
335989,2,P Amarnath,24,57,1,6,0,18,6,4.0,14.25
335990,1,D Salunkhe,6,9,0,2,0,6,0,1.0,9.0
335990,1,MM Patel,24,55,0,7,12,0,14,4.0,13.75
335990,1,Pankaj Singh,12,14,0,4,0,12,0,2.0,7.0
335990,1,SK Trivedi,18,37,0,2,0,19,0,3.0,12.333333333333334
335990,1,SK Warne,24,47,2,3,0,19,6,4.0,11.75
335990,1,SR Watson,24,32,1,13,19,0,7,4.0,8.0
335990,1,YK Pathan,12,20,2,6,6,6,0,2.0,10.0
335990,2,A Symonds,17,47,0,2,0,12,5,2.8333333333333335,16.588235294117645
335990,2,D Kalyankrishna,18,30,1,4,0,18,0,3.0,10.0
335990,2,PP Ojha,12,23,0,3,6,6,0,2.0,11.5
335990,2,RP Singh,24,47,1,8,13,6,7,4.0,11.75
335990,2,Shahid Afridi,24,28,3,9,0,18,7,4.0,7.0
335990,2,WPUJC Vaas,24,42,1,8,18,0,6,4.0,10.5
335991,1,A Nehra,18,22,2,7,12,6,0,3.0,7.333333333333333
335991,1,DJ Bravo,18,27,0,6,0,18,0,3.0,9.0
335991,1,DS Kulkarni,24,38,2,9,7,6,13,4.0,9.5
335991,1,Harbhajan Singh,24,33,3,8,0,12,13,4.0,8.25
335991,1,MA Khote,12,22,0,2,0,12,0,2.0,11.0
335991,1,SM Pollock,24,40,1,8,19,6,0,4.0,10.0
335991,2,B Lee,24,10,1,17,12,6,6,4.0,2.5
335991,2,IK Pathan,24,19,2,15,14,6,6,4.0,4.75
335991,2,PP Chawla,24,16,2,15,0,25,0,4.0,4.0
335991,2,S Sreesanth,24,31,2,12,6,13,7,4.0,7.75
335991,2,VRV Singh,24,40,1,10,6,12,7,4.0,10.0
335992,1,MM Patel,18,20,2,9,6,12,0,3.0,6.666666666666667
335992,1,SK Trivedi,24,29,1,12,0,20,6,4.0,7.25
335992,1,SK Warne,24,24,1,14,0,18,6,4.0,6.0
335992,1,SR Watson,24,20,2,15,18,0,7,4.0,5.0
335992,1,Sohail Tanvir,24,32,0,13,13,6,6,4.0,8.0
335992,1,YK Pathan,6,10,0,1,0,6,0,1.0,10.0
335992,2,A Kumble,24,22,0,10,0,25,0,4.0,5.5
335992,2,JH Kallis,6,7,0,2,0,6,0,1.0,7.0
335992,2,P Kumar,18,42,1,5,12,6,0,3.0,14.0
335992,2,R Vinay Kumar,12,15,0,4,7,6,0,2.0,7.5
335992,2,SB Joshi,19,27,1,9,0,18,1,3.1666666666666665,8.526315789473685
335992,2,Z Khan,24,25,1,14,18,0,6,4.0,6.25
335993,1,JDP Oram,24,32,3,9,12,6,6,4.0,8.0
335993,1,Joginder Sharma,24,32,1,7,0,12,14,4.0,8.0
335993,1,M Muralitharan,24,13,0,14,0,27,0,4.0,3.25
335993,1,MS Gony,24,40,2,9,19,0,6,4.0,10.0
335993,1,P Amarnath,24,30,2,10,6,18,0,4.0,7.5
335993,2,AB Agarkar,18,20,1,8,6,12,0,3.0,6.666666666666667
335993,2,AB Dinda,18,25,0,11,20,0,0,3.0,8.333333333333334
335993,2,DJ Hussey,6,10,0,2,0,6,0,1.0,10.0
335993,2,I Sharma,18,28,0,8,13,7,0,3.0,9.333333333333334
335993,2,LR Shukla,12,19,0,2,0,12,0,2.0,9.5
335993,2,M Kartik,18,34,0,1,0,12,6,3.0,11.333333333333334
335993,2,Mohammad Hafeez,12,16,0,2,0,13,0,2.0,8.0
335994,1,D Kalyankrishna,12,23,0,2,0,12,0,2.0,11.5
335994,1,DNT Zoysa,24,30,1,11,13,6,7,4.0,7.5
335994,1,PP Ojha,12,14,0,4,0,12,0,2.0,7.0
335994,1,RP Singh,24,19,2,14,13,7,6,4.0,4.75
335994,1,SB Bangar,24,35,2,8,6,12,6,4.0,8.75
335994,1,Shahid Afridi,24,33,2,10,7,12,6,4.0,8.25
335994,2,A Nehra,12,19,0,5,12,0,0,2.0,9.5
335994,2,AM Nayar,6,22,0,0,0,7,0,1.0,22.0
335994,2,DJ Bravo,13,31,0,3,0,15,0,2.1666666666666665,14.307692307692308
335994,2,DS Kulkarni,6,8,0,4,6,0,0,1.0,8.0
335994,2,SD Chitnis,12,21,0,3,7,6,0,2.0,10.5
335994,2,SM Pollock,12,33,0,3,6,6,0,2.0,16.5
335994,2,ST Jayasuriya,12,21,0,3,6,6,0,2.0,10.5
335995,1,B Lee,24,36,1,4,12,6,6,4.0,9.0
335995,1,IK Pathan,24,27,2,7,14,0,13,4.0,6.75
335995,1,PP Chawla,24,29,0,12,0,25,0,4.0,7.25
335995,1,S Sreesanth,12,26,0,1,6,6,0,2.0,13.0
335995,1,VRV Singh,24,29,3,10,6,12,6,4.0,7.25
335995,1,Yuvraj Singh,12,11,1,5,0,13,0,2.0,5.5
335995,2,GD McGrath,24,31,1,10,18,6,0,4.0,7.75
335995,2,MF Maharoof,18,31,0,7,6,13,0,3.0,10.333333333333334
335995,2,Mohammad Asif,24,40,2,10,12,6,7,4.0,10.0
335995,2,R Bhatia,6,5,0,2,0,7,0,1.0,5.0
335995,2,Shoaib Malik,21,32,1,8,0,21,3,3.5,9.142857142857142
335995,2,VY Mahesh,24,23,1,9,0,12,12,4.0,5.75
335996,1,B Akhil,24,34,0,9,0,24,0,4.0,8.5
335996,1,DW Steyn,24,40,0,11,14,6,7,4.0,10.0
335996,1,JH Kallis,24,36,0,4,0,18,6,4.0,9.0
335996,1,P Kumar,24,29,1,8,6,12,6,4.0,7.25
335996,1,Z Khan,24,39,3,11,18,0,6,4.0,9.75
335996,2,JA Morkel,24,38,1,6,0,21,6,4.0,9.5
335996,2,JDP Oram,24,27,0,10,20,0,6,4.0,6.75
335996,2,Joginder Sharma,22,28,2,4,0,19,4,3.6666666666666665,7.636363636363637
335996,2,MS Gony,24,34,3,10,18,0,6,4.0,8.5
335996,2,P Amarnath,24,38,2,5,0,24,0,4.0,9.5
335997,1,A Nehra,6,9,0,3,6,0,0,1.0,9.0
335997,1,CRD Fernando,24,42,1,7,7,6,13,4.0,10.5
335997,1,DJ Bravo,24,25,1,11,6,12,7,4.0,6.25
335997,1,DS Kulkarni,18,20,0,7,6,6,7,3.0,6.666666666666667
335997,1,SM Pollock,24,27,2,11,12,12,0,4.0,6.75
335997,1,ST Jayasuriya,24,14,3,14,0,25,0,4.0,3.5
335997,2,AB Agarkar,24,23,1,13,15,6,7,4.0,5.75
335997,2,AB Dinda,24,16,1,15,6,12,6,4.0,4.0
335997,2,I Sharma,22,33,1,13,18,0,4,3.6666666666666665,9.0
335997,2,LR Shukla,6,11,0,1,0,6,0,1.0,11.0
335997,2,M Kartik,18,25,0,8,0,19,0,3.0,8.333333333333334
335997,2,Mohammad Hafeez,6,16,0,1,0,7,0,1.0,16.0
335997,2,SC Ganguly,12,14,0,1,0,12,0,2.0,7.0
335998,1,DW Steyn,24,29,1,10,19,0,7,4.0,7.25
335998,1,JH Kallis,24,39,2,6,0,18,6,4.0,9.75
335998,1,P Kumar,24,24,0,7,6,12,6,4.0,6.0
335998,1,R Vinay Kumar,12,25,0,1,0,12,0,2.0,12.5
335998,1,SB Joshi,6,19,0,0,0,6,0,1.0,19.0
335998,1,V Kohli,6,11,0,0,0,6,0,1.0,11.0
335998,1,Z Khan,24,44,1,7,12,6,6,4.0,11.0
335998,2,DL Vettori,24,19,1,8,0,18,6,4.0,4.75
335998,2,GD McGrath,24,29,4,10,18,6,0,4.0,7.25
335998,2,Mohammad Asif,24,49,0,5,12,6,6,4.0,12.25
335998,2,R Bhatia,6,14,0,1,0,6,0,1.0,14.0
335998,2,Shoaib Malik,6,10,0,1,0,6,0,1.0,10.0
335998,2,V Sehwag,12,31,0,0,0,6,6,2.0,15.5
335998,2,VY Mahesh,24,29,0,7,6,13,6,4.0,7.25
335999,1,Gagandeep Singh,24,37,1,10,0,18,6,4.0,9.25
335999,1,IK Pathan,24,31,2,8,13,6,6,4.0,7.75
335999,1,PP Chawla,24,28,3,8,0,24,0,4.0,7.0
335999,1,S Sreesanth,24,33,1,9,19,0,6,4.0,8.25
335999,1,VRV Singh,24,35,0,5,6,12,6,4.0,8.75
335999,2,D Kalyankrishna,18,35,1,4,0,20,0,3.0,11.666666666666666
335999,2,DNT Zoysa,24,33,1,9,12,6,6,4.0,8.25
335999,2,RP Singh,23,36,0,6,12,7,6,3.8333333333333335,9.391304347826086
335999,2,SB Bangar,24,26,0,9,6,12,6,4.0,6.5
335999,2,Shahid Afridi,18,28,0,3,6,12,0,3.0,9.333333333333334
335999,2,Y Venugopal Rao,6,9,0,1,0,6,0,1.0,9.0
336000,1,AB Agarkar,24,46,1,6,6,18,0,4.0,11.5
336000,1,AB Dinda,24,30,0,11,13,13,0,4.0,7.5
336000,1,DJ Hussey,12,26,0,1,0,12,0,2.0,13.0
336000,1,I Sharma,24,28,1,11,12,0,13,4.0,7.0
336000,1,LR Shukla,6,16,1,1,0,0,7,1.0,16.0
336000,1,SC Ganguly,6,14,0,1,0,6,0,1.0,14.0
336000,1,Umar Gul,24,36,3,6,6,14,7,4.0,9.0
336000,2,MM Patel,24,30,0,6,0,24,0,4.0,7.5
336000,2,SK Trivedi,24,31,2,8,7,13,6,4.0,7.75
336000,2,SK Warne,12,20,1,2,0,13,0,2.0,10.0
336000,2,SR Watson,19,23,2,10,20,0,1,3.1666666666666665,7.2631578947368425
336000,2,Sohail Tanvir,24,32,2,7,14,0,12,4.0,8.0
336000,2,YK Pathan,12,15,0,3,0,12,0,2.0,7.5
336001,1,GD McGrath,24,21,1,11,12,12,0,4.0,5.25
336001,1,Mohammad Asif,24,34,1,7,7,12,6,4.0,8.5
336001,1,PJ Sangwan,24,40,0,6,6,7,13,4.0,10.0
336001,1,R Bhatia,6,11,1,1,0,0,6,1.0,11.0
336001,1,Shoaib Malik,6,11,0,1,0,7,0,1.0,11.0
336001,1,V Sehwag,12,21,1,5,0,12,0,2.0,10.5
336001,1,VY Mahesh,24,31,1,13,14,12,0,4.0,7.75
336001,2,JA Morkel,24,41,0,6,6,12,7,4.0,10.25
336001,2,Joginder Sharma,18,35,1,4,0,19,0,3.0,11.666666666666666
336001,2,M Muralitharan,24,27,0,9,0,19,6,4.0,6.75
336001,2,M Ntini,24,30,0,9,18,6,0,4.0,7.5
336001,2,MS Gony,24,39,1,8,13,6,6,4.0,9.75
336002,1,A Kumble,24,35,1,10,13,6,6,4.0,8.75
336002,1,B Akhil,18,39,0,5,0,18,0,3.0,13.0
336002,1,DW Steyn,24,20,2,12,19,0,6,4.0,5.0
336002,1,JH Kallis,8,19,0,1,7,2,0,1.3333333333333333,14.25
336002,1,R Vinay Kumar,24,27,3,17,0,18,7,4.0,6.75
336002,1,V Kohli,22,25,2,6,0,18,6,3.6666666666666665,6.818181818181818
336002,2,DB Ravi Teja,12,19,1,3,0,12,0,2.0,9.5
336002,2,DP Vijaykumar,24,31,0,7,6,12,6,4.0,7.75
336002,2,LPC Silva,6,21,0,0,0,0,6,1.0,21.0
336002,2,RP Singh,18,15,0,9,12,6,0,3.0,5.0
336002,2,SB Bangar,24,31,1,9,6,18,0,4.0,7.75
336002,2,WPUJC Vaas,24,36,1,10,12,6,6,4.0,9.0
336002,2,Y Venugopal Rao,6,18,0,0,0,6,0,1.0,18.0
336003,1,AB Agarkar,18,26,0,5,13,6,0,3.0,8.666666666666666
336003,1,AB Dinda,18,25,1,11,13,6,0,3.0,8.333333333333334
336003,1,DJ Hussey,18,27,1,7,0,18,0,3.0,9.0
336003,1,I Sharma,24,43,0,7,12,0,13,4.0,10.75
336003,1,Mohammad Hafeez,18,28,1,5,0,18,0,3.0,9.333333333333334
336003,1,Umar Gul,24,29,2,7,0,13,13,4.0,7.25
336003,2,Gagandeep Singh,24,43,1,6,0,18,6,4.0,10.75
336003,2,IK Pathan,24,19,2,15,19,0,6,4.0,4.75
336003,2,JR Hopes,18,35,0,4,0,12,6,3.0,11.666666666666666
336003,2,PP Chawla,6,16,0,2,0,6,0,1.0,16.0
336003,2,S Sreesanth,24,25,2,13,19,6,0,4.0,6.25
336003,2,VRV Singh,24,31,1,6,0,18,6,4.0,7.75
336004,1,GD McGrath,24,27,0,10,18,0,6,4.0,6.75
336004,1,Mohammad Asif,24,46,1,9,13,0,14,4.0,11.5
336004,1,PJ Sangwan,24,22,1,9,0,25,0,4.0,5.5
336004,1,R Bhatia,12,22,1,5,0,12,0,2.0,11.0
336004,1,Shoaib Malik,6,6,1,3,0,6,0,1.0,6.0
336004,1,V Sehwag,6,2,1,4,0,6,0,1.0,2.0
336004,1,VY Mahesh,24,37,3,10,6,12,6,4.0,9.25
336004,2,A Nehra,24,26,3,10,12,6,6,4.0,6.5
336004,2,DJ Bravo,18,29,1,4,6,6,6,3.0,9.666666666666666
336004,2,DJ Thornely,12,15,1,3,0,12,0,2.0,7.5
336004,2,DS Kulkarni,17,18,2,8,0,13,5,2.8333333333333335,6.352941176470588
336004,2,RR Raje,12,13,0,3,0,12,0,2.0,6.5
336004,2,SM Pollock,24,16,2,15,18,6,0,4.0,4.0
336004,2,ST Jayasuriya,6,16,0,0,0,6,0,1.0,16.0
336005,1,MM Patel,24,16,2,12,6,18,0,4.0,4.0
336005,1,SK Trivedi,12,17,0,4,6,6,0,2.0,8.5
336005,1,SK Warne,18,29,1,6,0,18,0,3.0,9.666666666666666
336005,1,SR Watson,24,23,1,17,13,6,7,4.0,5.75
336005,1,Sohail Tanvir,24,15,6,16,12,0,12,4.0,3.75
336005,1,YK Pathan,12,9,0,6,0,12,0,2.0,4.5
336005,2,JA Morkel,6,14,0,3,0,10,0,1.0,14.0
336005,2,M Muralitharan,24,20,1,13,0,26,0,4.0,5.0
336005,2,M Ntini,18,18,0,9,18,0,0,3.0,6.0
336005,2,MS Gony,18,26,0,7,18,0,0,3.0,8.666666666666666
336005,2,S Vidyut,12,22,1,5,0,13,0,2.0,11.0
336005,2,SK Raina,8,10,0,2,0,8,0,1.3333333333333333,7.5
336006,1,Gagandeep Singh,18,28,0,4,6,12,0,3.0,9.333333333333334
336006,1,IK Pathan,20,13,1,14,13,6,2,3.3333333333333335,3.9
336006,1,JR Hopes,6,11,0,1,0,6,0,1.0,11.0
336006,1,PP Chawla,24,25,3,12,0,19,6,4.0,6.25
336006,1,S Sreesanth,24,16,2,17,20,6,0,4.0,4.0
336006,1,VRV Singh,24,33,1,10,0,13,12,4.0,8.25
336006,2,A Kumble,20,36,0,7,0,19,3,3.3333333333333335,10.799999999999999
336006,2,DW Steyn,24,20,0,14,13,13,0,4.0,5.0
336006,2,JH Kallis,18,19,0,5,6,6,6,3.0,6.333333333333333
336006,2,P Kumar,24,22,2,13,6,18,0,4.0,5.5
336006,2,Z Khan,24,30,2,12,15,6,6,4.0,7.5
336007,1,DP Vijaykumar,18,18,1,11,18,0,0,3.0,6.0
336007,1,PP Ojha,24,22,1,10,0,19,6,4.0,5.5
336007,1,RP Singh,18,16,2,10,14,0,6,3.0,5.333333333333333
336007,1,SB Bangar,24,36,1,9,0,18,6,4.0,9.0
336007,1,SB Styris,18,24,1,8,7,6,6,3.0,8.0
336007,1,Shahid Afridi,18,28,1,5,0,18,0,3.0,9.333333333333334
336007,2,JA Morkel,24,26,1,13,7,18,0,4.0,6.5
336007,2,Joginder Sharma,18,45,0,7,0,14,6,3.0,15.0
336007,2,M Muralitharan,24,25,1,11,0,18,7,4.0,6.25
336007,2,M Ntini,24,37,0,10,18,6,0,4.0,9.25
336007,2,MS Gony,18,15,1,9,12,6,0,3.0,5.0
336008,1,A Nehra,18,13,3,12,12,6,0,3.0,4.333333333333333
336008,1,DJ Bravo,14,14,2,6,0,16,2,2.3333333333333335,6.0
336008,1,DS Kulkarni,18,21,2,10,6,12,0,3.0,7.0
336008,1,RR Raje,18,19,2,6,0,19,0,3.0,6.333333333333333
336008,1,SM Pollock,18,19,1,7,18,0,0,3.0,6.333333333333333
336008,1,ST Jayasuriya,12,17,0,2,0,12,0,2.0,8.5
336008,2,MM Patel,18,22,0,8,19,0,0,3.0,7.333333333333333
336008,2,SK Trivedi,18,24,0,8,6,12,0,3.0,8.0
336008,2,SK Warne,12,19,1,5,0,14,0,2.0,9.5
336008,2,SR Watson,24,26,2,10,0,25,0,4.0,6.5
336008,2,Sohail Tanvir,19,13,0,13,14,9,0,3.1666666666666665,4.105263157894737
336009,1,CK Kapugedera,6,15,0,0,0,0,6,1.0,15.0
336009,1,JA Morkel,24,35,2,7,20,0,6,4.0,8.75
336009,1,L Balaji,24,36,2,5,0,12,12,4.0,9.0
336009,1,M Muralitharan,24,28,0,6,0,27,0,4.0,7.0
336009,1,MS Gony,24,37,1,5,18,7,0,4.0,9.25
336009,1,P Amarnath,18,36,0,3,0,18,0,3.0,12.0
336009,2,GD McGrath,24,24,0,8,12,6,6,4.0,6.0
336009,2,Mohammad Asif,24,35,1,5,6,12,6,4.0,8.75
336009,2,PJ Sangwan,24,30,2,8,7,18,0,4.0,7.5
336009,2,Shoaib Malik,12,28,0,2,0,8,7,2.0,14.0
336009,2,V Sehwag,12,30,0,3,0,12,0,2.0,15.0
336009,2,VY Mahesh,24,41,2,7,13,6,6,4.0,10.25
336010,1,A Kumble,18,22,0,9,0,18,0,3.0,7.333333333333333
336010,1,DW Steyn,24,28,3,10,13,12,0,4.0,7.0
336010,1,P Kumar,18,37,1,6,6,12,0,3.0,12.333333333333334
336010,1,R Vinay Kumar,18,15,0,8,6,12,0,3.0,5.0
336010,1,Z Khan,18,27,1,7,13,6,0,3.0,9.0
336010,2,AB Dinda,18,20,0,8,13,6,0,3.0,6.666666666666667
336010,2,I Sharma,24,25,1,10,12,12,0,4.0,6.25
336010,2,LR Shukla,6,15,0,0,0,6,0,1.0,15.0
336010,2,M Kartik,12,25,0,2,0,12,0,2.0,12.5
336010,2,SC Ganguly,18,8,1,10,6,12,0,3.0,2.6666666666666665
336010,2,Umar Gul,18,31,0,6,7,13,0,3.0,10.333333333333334
336011,1,MM Patel,24,28,1,9,12,12,0,4.0,7.0
336011,1,SK Trivedi,18,9,1,10,0,18,0,3.0,3.0
336011,1,SK Warne,24,20,2,9,0,18,6,4.0,5.0
336011,1,SR Watson,18,23,1,7,13,0,6,3.0,7.666666666666667
336011,1,Sohail Tanvir,24,41,0,10,12,0,13,4.0,10.25
336011,1,YK Pathan,12,19,1,2,0,12,0,2.0,9.5
336011,2,DP Vijaykumar,6,10,0,2,6,0,0,1.0,10.0
336011,2,PP Ojha,24,47,1,6,6,20,0,4.0,11.75
336011,2,RP Singh,24,24,1,13,13,12,0,4.0,6.0
336011,2,SB Bangar,12,20,0,2,0,12,0,2.0,10.0
336011,2,SB Styris,12,14,0,5,13,0,0,2.0,7.0
336011,2,Shahid Afridi,12,11,0,5,0,12,0,2.0,5.5
336011,2,Y Venugopal Rao,6,15,0,0,0,7,0,1.0,15.0
336012,1,A Nehra,18,21,1,8,12,6,0,3.0,7.0
336012,1,CRD Fernando,24,18,4,16,6,13,6,4.0,4.5
336012,1,DR Smith,24,26,3,11,0,25,0,4.0,6.5
336012,1,DS Kulkarni,18,34,0,5,0,14,9,3.0,11.333333333333334
336012,1,SM Pollock,24,23,0,9,18,6,0,4.0,5.75
336012,2,A Kumble,24,45,0,5,6,18,0,4.0,11.25
336012,2,B Akhil,18,20,0,6,0,19,0,3.0,6.666666666666667
336012,2,DW Steyn,24,15,1,17,14,13,0,4.0,3.75
336012,2,P Kumar,12,21,0,6,14,0,0,2.0,10.5
336012,2,R Vinay Kumar,18,25,0,9,6,12,0,3.0,8.333333333333334
336013,1,IK Pathan,24,33,0,9,14,7,6,4.0,8.25
336013,1,JR Hopes,24,38,0,6,0,13,13,4.0,9.5
336013,1,PP Chawla,18,36,1,5,0,19,0,3.0,12.0
336013,1,S Sreesanth,24,30,2,10,21,6,0,4.0,7.5
336013,1,VRV Singh,24,36,1,9,8,12,6,4.0,9.0
336013,1,Yuvraj Singh,6,8,0,1,0,6,0,1.0,8.0
336013,2,CK Kapugedera,6,8,0,0,0,6,0,1.0,8.0
336013,2,JA Morkel,24,25,1,10,18,0,6,4.0,6.25
336013,2,L Balaji,24,25,5,12,0,19,6,4.0,6.25
336013,2,M Muralitharan,24,32,1,9,0,19,6,4.0,8.0
336013,2,MS Gony,24,38,1,11,18,0,6,4.0,9.5
336013,2,P Amarnath,18,35,1,4,0,18,0,3.0,11.666666666666666
336014,1,DP Vijaykumar,18,21,1,8,12,0,7,3.0,7.0
336014,1,PP Ojha,12,26,0,3,0,13,0,2.0,13.0
336014,1,RP Singh,24,59,1,5,6,7,12,4.0,14.75
336014,1,SB Bangar,6,10,0,2,0,6,0,1.0,10.0
336014,1,SB Styris,18,28,0,9,6,12,0,3.0,9.333333333333334
336014,1,WPUJC Vaas,18,36,1,5,12,0,6,3.0,12.0
336014,1,Y Venugopal Rao,24,24,0,10,0,25,0,4.0,6.0
336014,2,AB Dinda,24,33,3,12,19,6,0,4.0,8.25
336014,2,I Sharma,18,28,0,7,12,6,0,3.0,9.333333333333334
336014,2,LR Shukla,12,16,1,5,0,0,13,2.0,8.0
